1.001472	-0.0006753	0
0.9791974	-0.0034983	0
0.9575423	-0.0061718	0
0.9364863	-0.0086994	0
0.9160092	-0.0110848	0
0.8960907	-0.0133316	0
0.8767105	-0.0154435	0
0.8578483	-0.0174241	0
0.8394838	-0.0192771	0
0.8215968	-0.0210059	0
0.8041669	-0.0226144	0
0.7871739	-0.0241061	0
0.7705975	-0.0254847	0
0.7544173	-0.0267538	0
0.7386131	-0.0279171	0
0.7231647	-0.0289781	0
0.7080517	-0.0299405	0
0.6932538	-0.030808	0
0.6787508	-0.0315842	0
0.6645223	-0.0322727	0
0.6505483	-0.0328772	0
0.6368124	-0.0334003	0
0.6233023	-0.033844	0
0.6100056	-0.0342102	0
0.5969102	-0.0345008	0
0.5840038	-0.0347176	0
0.571274	-0.0348625	0
0.5587087	-0.0349374	0
0.5462956	-0.0349443	0
0.5340224	-0.0348849	0
0.5218768	-0.0347611	0
0.5098467	-0.0345749	0
0.4979196	-0.0343281	0
0.4860835	-0.0340226	0
0.474326	-0.0336603	0
0.4626348	-0.033243	0
0.4509978	-0.0327727	0
0.4394026	-0.0322512	0
0.4278369	-0.0316803	0
0.4162886	-0.0310621	0
0.4047466	-0.0303973	0
0.3932045	-0.0296826	0
0.3816574	-0.0289137	0
0.3701002	-0.0280862	0
0.3585278	-0.0271957	0
0.3469351	-0.026238	0
0.3353172	-0.0252087	0
0.3236689	-0.0241035	0
0.3119851	-0.0229179	0
0.3002609	-0.0216477	0
0.2884912	-0.0202885	0
0.2766709	-0.0188359	0
0.2647949	-0.0172856	0
0.2528582	-0.0156333	0
0.2408557	-0.0138746	0
0.2287824	-0.0120052	0
0.2166331	-0.0100207	0
0.204403	-0.0079168	0
0.1920868	-0.0056891	0
0.1796809	-0.0033346	0
0.1672126	-0.0008777	0
0.1547403	0.0016292	0
0.1423238	0.0041325	0
0.1300228	0.0065786	0
0.1178971	0.008914	0
0.1060064	0.0110853	0
0.0944105	0.0130387	0
0.083169	0.0147207	0
0.0723419	0.0160779	0
0.0619888	0.0170567	0
0.0521694	0.0176035	0
0.0429436	0.0176647	0
0.034371	0.0171868	0
0.0265114	0.0161163	0
0.0194246	0.0143996	0
0.0131703	0.0119832	0
0.0078083	0.0088135	0
0.0033983	0.0048369	0
0	0	0
0.0011615	-0.0042836	0
0.0030288	-0.0084664	0
0.0055778	-0.0125507	0
0.0087844	-0.0165385	0
0.0126244	-0.0204323	0
0.0170737	-0.0242341	0
0.0221082	-0.0279464	0
0.0277037	-0.0315712	0
0.0338361	-0.0351108	0
0.0404813	-0.0385675	0
0.047615	-0.0419435	0
0.0552132	-0.0452411	0
0.0632518	-0.0484624	0
0.0717066	-0.0516097	0
0.0805534	-0.0546853	0
0.0897681	-0.0576914	0
0.0993267	-0.0606301	0
0.1092049	-0.0635039	0
0.1193786	-0.0663148	0
0.1298239	-0.069065	0
0.1405226	-0.0717531	0
0.1514621	-0.0743743	0
0.1626298	-0.0769236	0
0.1740135	-0.0793958	0
0.1856008	-0.0817862	0
0.1973792	-0.0840897	0
0.2093364	-0.0863012	0
0.22146	-0.0884158	0
0.2337376	-0.0904285	0
0.2461568	-0.0923343	0
0.2587052	-0.0941282	0
0.2713704	-0.0958052	0
0.2841401	-0.0973604	0
0.2970018	-0.0987886	0
0.3099432	-0.100085	0
0.3229519	-0.1012445	0
0.3360154	-0.1022621	0
0.3491214	-0.1031329	0
0.3622575	-0.1038518	0
0.3754154	-0.1044147	0
0.3886029	-0.1048205	0
0.401832	-0.1050693	0
0.4151147	-0.1051609	0
0.4284627	-0.105095	0
0.4418882	-0.1048717	0
0.455403	-0.1044907	0
0.469019	-0.103952	0
0.4827483	-0.1032554	0
0.4966026	-0.1024008	0
0.5105941	-0.101388	0
0.5247345	-0.100217	0
0.5390359	-0.0988875	0
0.5535101	-0.0973995	0
0.5681692	-0.0957528	0
0.583025	-0.0939474	0
0.5980895	-0.091983	0
0.6133746	-0.0898595	0
0.6288922	-0.0875769	0
0.6446543	-0.0851348	0
0.6606707	-0.0825301	0
0.6769493	-0.0797565	0
0.6934982	-0.0768078	0
0.7103252	-0.0736777	0
0.7274382	-0.0703599	0
0.744845	-0.0668481	0
0.7625537	-0.063136	0
0.780572	-0.0592173	0
0.798908	-0.0550857	0
0.8175694	-0.0507349	0
0.8365642	-0.0461586	0
0.8559002	-0.0413505	0
0.8755855	-0.0363044	0
0.8956278	-0.0310138	0
0.9160351	-0.0254726	0
0.9368153	-0.0196745	0
0.9579762	-0.0136131	0
0.9795258	-0.0072821	0
1.001472	-0.0006753	0
