1,0,0
0.999315,-0.000012,0
0.997261,-0.000053,0
0.993844,-0.000131,0
0.989074,-0.000264,0
0.982963,-0.00047,0
0.975528,-0.000771,0
0.96679,-0.001188,0
0.956773,-0.001737,0
0.945503,-0.002431,0
0.933013,-0.003275,0
0.919335,-0.004265,0
0.904508,-0.005389,0
0.888573,-0.006626,0
0.871572,-0.007946,0
0.853553,-0.009317,0
0.834565,-0.010701,0
0.81466,-0.012059,0
0.793893,-0.013357,0
0.77232,-0.014561,0
0.75,-0.015648,0
0.726995,-0.016601,0
0.703368,-0.017413,0
0.679184,-0.018083,0
0.654508,-0.018621,0
0.62941,-0.019042,0
0.603956,-0.019364,0
0.578217,-0.019606,0
0.552264,-0.019783,0
0.526168,-0.019908,0
0.5,-0.019981,0
0.473832,-0.019998,0
0.447736,-0.01994,0
0.421783,-0.019781,0
0.396044,-0.019483,0
0.37059,-0.019004,0
0.345492,-0.018298,0
0.320816,-0.01732,0
0.296632,-0.016032,0
0.273005,-0.014405,0
0.25,-0.012426,0
0.22768,-0.010101,0
0.206107,-0.007456,0
0.18534,-0.004541,0
0.165435,-0.001428,0
0.146447,0.001792,0
0.128428,0.005009,0
0.111427,0.008102,0
0.095492,0.010945,0
0.080665,0.013411,0
0.066987,0.015384,0
0.054497,0.016762,0
0.043227,0.017469,0
0.03321,0.017455,0
0.024472,0.016702,0
0.017037,0.015229,0
0.010926,0.013088,0
0.006156,0.010368,0
0.002739,0.007183,0
0.000685,0.003674,0
0,0,0
0.000685,-0.003745,0
0.002739,-0.007743,0
0.006156,-0.012228,0
0.010926,-0.017406,0
0.017037,-0.023433,0
0.024472,-0.030411,0
0.03321,-0.038378,0
0.043227,-0.047304,0
0.054497,-0.057093,0
0.066987,-0.06759,0
0.080665,-0.078586,0
0.095492,-0.08983,0
0.111427,-0.101045,0
0.128428,-0.111941,0
0.146447,-0.122232,0
0.165435,-0.13165,0
0.18534,-0.13996,0
0.206107,-0.146967,0
0.22768,-0.152531,0
0.25,-0.156564,0
0.273005,-0.15904,0
0.296632,-0.159986,0
0.320816,-0.159481,0
0.345492,-0.157649,0
0.37059,-0.154645,0
0.396044,-0.150652,0
0.421783,-0.145861,0
0.447736,-0.140467,0
0.473832,-0.134654,0
0.5,-0.128591,0
0.526168,-0.12242,0
0.552264,-0.116259,0
0.578217,-0.110192,0
0.603956,-0.104275,0
0.62941,-0.098535,0
0.654508,-0.092977,0
0.679184,-0.087584,0
0.703368,-0.082331,0
0.726995,-0.077181,0
0.75,-0.0721,0
0.77232,-0.067056,0
0.793893,-0.062025,0
0.81466,-0.056995,0
0.834565,-0.051965,0
0.853553,-0.04695,0
0.871572,-0.041973,0
0.888573,-0.037072,0
0.904508,-0.032287,0
0.919335,-0.027669,0
0.933013,-0.023268,0
0.945503,-0.019134,0
0.956773,-0.015315,0
0.96679,-0.011853,0
0.975528,-0.008787,0
0.982963,-0.006146,0
0.989074,-0.003955,0
0.993844,-0.002234,0
0.997261,-0.000996,0
0.999315,-0.000249,0
1,0,0
